frame,track id,x,y,w,h,gender
2528,30,536,44,33,96,female
2529,30,533,46,36,99,female
2530,30,532,49,30,86,female
2531,30,526,46,33,100,female
2539,30,497,43,33,106,female
2540,30,493,43,37,107,female
2540,31,689,0,24,45,
2541,30,489,45,39,102,female
2542,30,488,47,37,99,female
2543,30,486,46,35,96,female
2544,30,481,47,39,98,female
2545,30,479,47,42,99,female
2546,30,480,49,38,91,female
2547,30,479,48,38,94,female
2561,24,484,127,46,146,female
2562,24,487,127,42,147,female
2563,24,489,126,40,146,female
2564,24,490,122,42,152,female
2565,24,490,122,42,153,female
2566,24,489,120,40,152,female
2567,24,489,122,43,145,female
2568,24,490,120,45,147,female
2571,30,410,51,40,124,female
2572,30,408,57,39,118,female
2573,24,492,110,47,148,female
2573,30,406,58,40,131,female
2574,24,492,112,46,146,female
2574,30,404,62,39,125,female
2575,24,492,108,44,151,female
2576,31,690,0,24,46,
2582,31,689,1,24,45,
2583,31,688,1,25,45,
2584,24,492,102,47,146,female
2584,31,687,1,26,44,
2585,24,495,104,48,162,female
2585,31,687,0,25,44,
2586,24,492,102,46,147,female
2586,31,687,0,26,44,
2587,24,493,107,47,153,female
2587,31,687,0,25,44,
2588,31,687,0,24,44,
2589,31,688,0,24,44,
2592,24,495,103,47,166,female
2593,24,495,110,45,160,female
2594,31,687,0,27,45,
2601,24,512,93,47,159,female
2602,24,513,91,46,163,female
2603,24,514,92,46,161,female
2604,24,513,94,48,161,female
2606,24,514,91,46,166,female
2607,24,514,89,46,164,female
2608,24,513,89,44,160,female
2610,24,512,89,47,164,female
2611,24,513,89,48,162,female
2612,24,513,87,48,163,female
2613,24,512,86,48,159,female
2672,31,686,0,23,40,
2673,31,686,0,23,40,
2674,31,686,0,23,41,
2675,31,686,0,22,42,
2760,36,747,17,35,106,female
2761,36,750,16,34,107,female
2762,36,751,12,38,111,female
2763,36,753,13,39,110,female
2764,36,756,14,37,109,female
2765,36,756,12,38,109,female
2766,36,760,13,34,106,female
2767,36,762,11,35,109,female
2768,36,764,12,35,107,female
2780,36,790,4,42,109,female
2795,36,826,12,38,96,female
2796,36,829,10,34,93,female
2797,36,832,11,35,92,female
2798,36,832,7,36,98,female
2799,36,833,8,38,95,female
2800,36,835,7,34,91,female
2876,39,486,123,42,159,female
2877,39,486,123,42,158,female
2878,39,486,123,42,159,female
2879,39,486,121,42,161,female
2880,39,486,124,42,157,female
2881,39,486,124,42,157,female
2882,39,487,130,41,152,female
2883,39,487,128,41,154,female
2887,39,487,120,42,160,female
2888,39,487,120,43,161,female
2889,39,485,121,44,159,female
2890,39,484,118,46,163,female
2891,39,485,119,44,162,female
2892,39,484,120,46,160,female
2893,39,483,118,46,162,female
2894,39,485,120,45,159,female
2895,39,485,118,44,162,female
2896,39,486,109,46,169,female
2896,40,518,65,43,116,female
2897,39,485,112,47,166,female
2897,40,513,62,44,119,female
2898,39,485,104,48,176,female
2899,39,485,97,49,183,female
2900,39,486,114,47,166,female
2901,39,485,78,50,205,female
2902,39,485,80,50,203,female
2903,39,486,71,54,187,female
2904,39,485,98,52,182,female
2904,40,488,63,52,134,female
2905,39,487,125,51,156,female
2905,40,489,64,49,118,female
2906,39,486,125,50,156,female
2906,40,486,64,48,121,female
2907,39,486,128,50,154,female
2907,40,484,65,47,116,female
2908,39,486,124,49,159,female
2908,40,481,67,45,113,female
2909,39,486,128,47,154,female
2909,40,480,68,42,119,female
2910,39,485,125,46,156,female
2910,40,479,67,40,115,female
2911,39,485,114,45,166,female
2912,39,485,109,45,170,female
2913,39,486,117,44,163,female
2914,39,486,116,42,164,female
2915,39,485,117,42,163,female
2916,39,486,119,43,162,female
2917,39,488,115,41,166,female
2917,40,461,64,40,123,female
2918,39,488,114,41,167,female
2918,40,460,64,39,121,female
2919,39,486,117,42,164,female
2919,40,455,65,38,123,female
2920,39,486,119,42,162,female
2920,40,454,65,41,121,female
2921,39,487,114,40,167,female
2922,40,445,65,43,127,female
2923,40,444,66,40,121,female
2932,40,421,69,41,113,female
2933,40,419,69,41,112,female
2934,40,416,67,44,114,female
2935,40,415,66,46,115,female
2939,40,406,68,41,115,female
2982,39,486,136,42,144,female
2983,39,486,135,42,144,female
2986,39,486,134,44,144,female
2987,39,486,131,45,147,female
2988,39,485,133,45,146,female
2993,39,488,132,40,146,female
2994,39,487,136,42,142,female
2995,39,487,137,42,141,female
2997,39,488,136,42,146,female
2998,39,488,135,42,147,female
3011,39,486,117,43,163,female
3023,39,487,126,49,157,female
3028,39,485,125,47,156,female
3029,39,486,116,46,165,female
3030,39,486,117,46,163,female
3032,39,486,120,46,161,female
3034,39,487,119,43,164,female
3037,39,487,114,44,167,female
3038,39,487,117,43,162,female
3039,39,487,118,43,162,female
3043,39,487,122,42,159,female
3045,39,486,128,43,154,female
3062,43,674,59,52,139,
3063,43,677,61,53,141,
3064,43,678,60,55,141,
3075,43,735,60,55,143,
3076,43,736,61,63,147,
3077,43,745,63,56,146,
3078,43,750,62,51,148,
3089,39,485,131,43,151,female
3090,39,485,130,43,152,female
3091,39,484,130,44,152,female
3115,46,647,56,49,125,female
3116,46,648,53,50,134,female
3126,46,656,66,53,134,female
3127,46,657,67,52,132,female
3128,46,657,68,52,134,female
3129,46,659,69,50,134,female
3130,46,661,68,49,135,female
3131,46,662,68,49,138,female
3132,46,667,70,45,133,female
3133,46,668,71,43,127,female
3134,46,669,70,44,131,female
3135,46,667,68,46,141,female
3136,46,669,70,45,141,female
3137,46,670,71,46,144,female
3138,46,675,73,47,144,female
3139,46,676,74,48,143,female
3140,46,678,75,50,143,female
3141,46,680,76,48,140,female
3142,46,679,76,44,141,female
3143,46,679,76,41,136,female
3144,46,679,75,42,137,female
3201,39,487,132,41,149,female
3202,39,487,132,41,149,female
3203,39,487,132,41,149,female
3204,39,487,133,41,148,female
3205,39,487,134,41,147,female
3206,39,487,134,41,147,female
3207,39,487,135,41,146,female
3208,39,487,135,41,146,female
3209,39,487,135,41,147,female
3210,39,487,135,41,147,female
3211,39,487,136,41,146,female
3212,39,487,136,41,146,female
3213,39,487,136,41,146,female
3214,39,487,136,41,145,female
3215,39,487,136,42,145,female
3216,39,487,136,42,145,female
3217,39,487,136,42,145,female
3218,39,487,135,42,147,female
3219,39,487,135,42,146,female
3220,39,487,136,41,145,female
3221,39,487,136,41,145,female
3222,39,487,136,41,145,female
3223,39,487,136,41,145,female
3224,39,487,136,41,145,female
3225,39,487,136,41,145,female
3372,39,486,126,42,157,female
3374,39,486,106,45,173,female
3376,39,486,128,46,154,female
3377,39,487,127,47,153,female
3378,39,486,129,47,152,female
3379,39,486,130,46,152,female
3380,39,487,127,46,155,female
3385,39,486,123,46,158,female
3386,39,486,122,46,158,female
3432,52,665,31,48,124,female
3433,52,668,33,45,120,female
3434,52,671,32,41,123,female
3435,52,674,31,38,121,female
3436,52,676,36,38,117,female
3437,52,680,35,35,117,female
3447,52,714,27,48,131,female
3448,52,716,27,50,136,female
3451,39,486,133,41,149,female
3451,52,719,27,47,139,female
3452,39,486,132,41,150,female
3453,39,486,131,41,151,female
3454,39,486,131,41,150,female
3455,39,486,132,41,150,female
3456,39,485,130,42,152,female
3456,52,744,29,43,133,female
3457,39,486,131,41,151,female
3457,52,746,30,45,134,female
3458,39,486,131,41,151,female
3458,52,752,33,42,133,female
3459,39,485,130,42,152,female
3459,52,753,33,49,147,female
3460,39,486,130,41,151,female
3460,52,754,33,50,138,female
3461,39,485,130,43,152,female
3462,39,485,130,43,152,female
3463,39,485,131,42,151,female
3464,39,485,132,42,149,female
3467,39,485,130,42,152,female
3468,39,485,130,42,153,female
3469,39,485,131,42,151,female
3470,39,485,131,42,151,female
3471,39,485,132,42,150,female
3472,39,485,132,42,150,female
3472,53,709,11,37,91,
3473,39,485,132,42,150,female
3473,53,709,11,37,91,
3474,39,485,132,42,150,female
3474,53,709,11,37,91,
3475,39,485,132,42,149,female
3475,53,708,10,39,91,
3476,52,814,37,44,169,female
3477,52,820,38,42,170,female
3478,52,821,39,42,171,female
3481,39,487,134,41,153,female
3483,39,487,134,41,153,female
3485,39,487,134,41,153,female
3486,39,487,133,41,153,female
3487,39,487,133,41,154,female
3492,39,487,133,41,154,female
3493,39,487,133,41,154,female
3495,39,487,133,41,154,female
3560,39,486,133,41,151,female
3564,39,486,130,41,153,female
3574,53,714,12,32,88,
3602,39,486,125,42,160,female
3603,39,486,126,41,159,female
3604,39,486,126,41,159,female
3605,39,486,126,41,159,female
3606,39,486,126,42,158,female
3607,39,486,125,41,160,female
3608,39,486,125,42,160,female
3609,39,486,125,42,160,female
3610,39,486,125,42,160,female
3611,39,486,125,42,160,female
3612,39,486,125,42,159,female
3613,39,486,124,42,160,female
3614,39,486,125,41,159,female
3615,39,486,124,41,160,female
3616,39,486,125,41,159,female
3617,39,486,124,42,160,female
3618,39,486,124,42,161,female
3619,39,486,125,42,160,female
3620,39,486,125,42,160,female
3621,39,486,125,42,160,female
3622,39,486,125,42,160,female
3623,39,486,125,42,160,female
3624,39,486,125,42,160,female
3625,39,486,125,42,160,female
3626,39,487,134,41,148,female
3627,39,487,133,41,148,female
3628,39,487,133,41,148,female
3629,39,487,133,41,149,female
3630,39,487,133,41,148,female
3631,39,487,132,41,149,female
3632,39,487,134,41,147,female
3633,39,486,134,42,147,female
3634,39,487,132,41,149,female
3635,39,487,132,41,149,female
3636,39,487,132,41,149,female
3637,39,487,132,41,149,female
3638,39,487,132,41,149,female
3639,39,487,132,41,149,female
3640,39,487,132,41,149,female
3641,39,487,132,41,149,female
3642,39,487,133,41,148,female
3643,39,487,133,41,148,female
3644,39,487,133,41,148,female
3645,39,487,133,41,148,female
3646,39,487,133,41,148,female
3647,39,487,133,41,148,female
3648,39,487,133,41,148,female
3649,39,487,133,41,148,female
3650,39,487,133,41,148,female
3651,53,714,15,32,82,
3652,53,714,14,33,84,
3653,53,714,14,32,84,
3654,53,714,15,32,82,
3655,53,717,13,29,82,
3656,53,714,14,32,82,
3657,53,714,15,32,82,
3658,53,717,13,29,79,
3663,53,714,14,36,85,
3664,53,714,14,34,85,
3665,53,715,14,35,87,
3666,53,716,14,37,87,
3667,53,716,14,32,89,
3668,53,715,14,35,87,
3701,53,726,16,27,79,
3702,53,725,14,28,80,
3704,53,726,17,27,77,
3705,53,725,15,28,82,
3706,53,724,15,29,82,
3707,53,721,14,30,80,
3708,53,722,14,29,81,
3747,53,720,16,28,73,
3750,53,719,16,29,74,
3757,53,721,13,31,80,
4126,57,485,107,41,175,female
4129,57,485,112,42,171,female
4130,57,485,113,42,170,female
4152,57,485,110,42,171,female
4156,57,484,107,43,173,female
4157,57,485,107,42,173,female
4166,57,484,112,44,168,female
4167,57,486,120,43,162,female
4168,57,484,115,44,167,female
4170,57,484,114,45,167,female
4173,57,485,113,44,167,female
4174,57,485,108,44,172,female
4182,58,476,3,49,93,female
4183,57,485,96,48,182,female
4183,58,476,4,57,92,female
4184,58,477,2,57,96,female
4185,58,480,1,53,97,female
4186,58,480,2,55,95,female
4187,58,481,3,54,95,female
4188,58,483,2,54,98,female
4189,58,483,3,55,96,female
4190,58,484,2,54,98,female
4191,58,491,1,47,98,female
4192,58,495,2,43,97,female
4198,57,486,114,44,166,female
4199,57,486,116,44,165,female
4200,57,487,121,42,161,female
4201,57,487,114,44,169,female
4202,57,487,113,45,169,female
4203,57,488,114,44,169,female
4204,57,488,113,44,170,female
4205,57,488,109,44,173,female
4206,57,490,110,43,171,female
4207,57,488,107,42,175,female
4208,57,488,105,42,178,female
4209,57,488,103,44,179,female
4210,57,488,106,44,176,female
4211,57,489,106,44,176,female
4212,57,488,109,44,174,female
4212,58,517,4,45,93,female
4213,57,488,107,46,175,female
4213,58,519,3,44,93,female
4214,57,488,109,46,173,female
4214,58,521,3,43,95,female
4215,57,490,109,45,172,female
4215,58,521,1,43,95,female
4216,57,491,108,45,173,female
4216,58,521,2,44,95,female
4217,57,492,107,45,174,female
4217,58,521,1,44,94,female
4218,57,491,107,47,174,female
4218,58,521,1,45,95,female
4219,57,491,108,47,174,female
4219,58,525,2,43,96,female
4220,57,491,107,48,176,female
4220,58,527,3,43,96,female
4221,57,491,105,49,178,female
4221,58,531,3,43,96,female
4222,57,490,107,51,176,female
4222,58,535,5,43,95,female
4223,57,490,106,51,177,female
4223,58,534,3,45,98,female
4224,57,490,105,50,178,female
4224,58,534,4,45,98,female
4225,57,490,107,49,175,female
4225,58,538,8,42,95,female
4226,57,491,110,45,172,female
4226,58,539,8,44,93,female
4227,57,491,110,45,172,female
4227,58,539,5,45,97,female
4228,57,492,109,45,172,female
4228,58,541,9,43,93,female
4229,57,492,110,43,172,female
4230,57,492,107,44,174,female
4231,57,493,106,42,176,female
4232,57,493,107,41,175,female
4233,57,492,110,42,173,female
4234,57,493,106,42,175,female
4235,57,492,112,41,170,female
4236,57,492,114,42,168,female
4237,57,492,114,43,168,female
4238,57,492,112,43,170,female
4239,57,491,112,44,170,female
4240,57,490,115,43,167,female
4241,57,492,108,42,173,female
4242,57,490,110,41,172,female
4243,57,490,110,41,172,female
4244,57,489,110,41,174,female
4245,57,489,110,41,174,female
4246,57,489,109,40,175,female
4247,57,489,110,40,175,female
4248,57,489,113,41,171,female
4249,57,490,111,40,173,female
4250,57,490,111,40,172,female
4251,57,489,116,41,166,female
4252,57,489,116,41,165,female
4253,57,489,116,41,166,female
4254,57,489,116,41,165,female
4255,57,489,117,41,164,female
4256,57,490,118,41,163,female
4257,57,490,117,42,163,female
4258,57,490,119,41,161,female
4259,57,489,116,41,165,female
4260,57,489,117,41,164,female
4261,57,489,117,41,164,female
4262,57,489,118,40,163,female
4263,57,489,117,41,164,female
4264,57,489,118,41,163,female
4265,57,489,118,40,162,female
4266,57,489,116,41,165,female
4267,57,489,116,41,165,female
