frame,track id,x,y,w,h,gender
1464,1,396,62,26,104,female
1465,1,396,63,26,102,female
1466,1,396,63,26,102,female
1467,1,395,62,27,104,female
1468,1,395,62,27,104,female
1469,1,395,62,27,105,female
1470,1,395,62,27,105,female
1471,1,395,61,27,106,female
1472,1,395,61,27,106,female
1473,1,395,62,27,104,female
1474,1,395,63,27,103,female
1475,1,395,62,27,105,female
1476,1,394,62,30,105,female
1477,1,394,62,30,105,female
1478,1,394,62,30,105,female
1479,1,394,62,30,105,female
1481,1,395,64,27,101,female
1482,1,394,63,30,103,female
1483,1,394,63,30,103,female
1484,1,394,62,30,104,female
1485,1,394,62,30,104,female
1486,1,394,62,30,103,female
1487,1,395,62,29,102,female
1490,1,394,66,30,100,female
1491,1,394,66,30,100,female
1493,1,394,62,30,104,female
1494,1,394,62,30,103,female
1495,1,394,62,30,104,female
1496,1,395,62,29,105,female
1499,1,393,62,32,107,female
1500,1,394,67,30,101,female
1501,1,393,68,30,98,female
1502,1,393,68,30,98,female
1503,1,393,64,30,102,female
1504,1,393,65,29,100,female
1505,1,392,64,30,103,female
1506,1,393,64,29,102,female
1507,1,392,68,30,99,female
1508,1,392,68,30,99,female
1509,1,393,65,30,102,female
1510,1,393,65,30,102,female
1511,1,392,68,30,99,female
1512,1,392,68,30,99,female
1513,1,392,68,31,99,female
1514,1,392,68,31,99,female
1515,1,392,69,30,98,female
1516,1,391,69,30,97,female
1517,1,392,65,31,101,female
1518,1,392,65,31,104,female
1520,1,392,64,29,101,female
3484,2,396,66,35,107,
3485,2,394,60,36,112,
3489,2,394,63,30,108,
