frame,track id,x,y,w,h,gender
120,0,76,34,39,74,female
120,3,751,45,24,80,female
121,0,76,34,39,74,female
121,3,751,45,24,80,female
122,0,76,34,39,74,female
122,3,751,45,24,77,female
123,0,76,34,39,74,female
123,3,750,43,24,80,female
124,0,76,34,39,74,female
124,3,750,44,24,79,female
125,0,76,34,39,74,female
125,3,750,43,25,80,female
126,0,76,34,39,74,female
126,3,750,44,25,79,female
127,0,76,34,39,74,female
127,3,750,44,24,78,female
128,0,76,34,39,74,female
128,3,750,45,24,77,female
129,0,76,34,39,74,female
129,3,750,45,24,78,female
130,0,76,34,39,74,female
130,3,750,44,25,79,female
131,0,76,34,39,74,female
131,3,750,44,25,80,female
132,0,76,34,39,74,female
132,3,750,44,24,77,female
133,0,76,34,39,74,female
133,3,751,42,26,82,female
134,0,77,34,38,73,female
134,3,749,44,27,84,female
135,0,76,34,39,74,female
135,3,748,44,28,88,female
136,0,76,34,39,74,female
136,3,748,43,27,91,female
137,0,76,34,39,74,female
138,0,76,34,39,73,female
139,0,76,34,39,73,female
139,2,686,118,52,141,female
140,0,76,34,39,73,female
140,2,687,116,52,144,female
141,0,76,34,39,73,female
142,0,76,34,39,73,female
142,2,683,112,55,148,female
143,0,77,34,39,73,female
144,0,77,34,39,73,female
145,0,77,34,39,74,female
146,0,77,34,38,74,female
147,0,77,34,39,74,female
148,0,77,34,38,74,female
149,0,77,34,38,74,female
150,0,77,34,38,74,female
151,0,77,34,38,74,female
152,0,77,34,37,73,female
153,0,77,34,38,73,female
154,0,77,34,38,73,female
155,0,77,34,38,73,female
156,0,77,34,38,73,female
157,0,77,34,38,73,female
158,0,77,34,38,73,female
159,0,77,34,38,73,female
160,0,77,34,38,73,female
161,0,77,34,38,73,female
162,0,77,34,38,73,female
163,0,77,34,38,73,female
164,0,77,34,38,73,female
165,0,77,34,38,73,female
166,0,77,34,38,73,female
167,0,77,34,38,73,female
168,0,77,34,38,73,female
169,0,77,34,38,73,female
170,0,77,34,38,73,female
171,0,77,34,38,73,female
172,0,77,34,38,73,female
173,0,77,34,38,73,female
174,0,77,33,38,74,female
175,0,77,34,38,73,female
176,0,77,33,38,74,female
177,0,77,33,38,74,female
178,0,77,34,38,73,female
179,0,77,34,38,72,female
180,0,77,34,38,73,female
181,0,77,34,38,73,female
182,0,77,34,38,73,female
183,0,77,34,38,73,female
184,0,77,34,38,74,female
185,0,77,34,38,74,female
186,0,77,34,38,74,female
187,0,77,34,38,74,female
187,2,684,116,51,144,female
188,0,77,34,38,74,female
188,2,682,114,53,146,female
189,0,77,34,38,74,female
189,2,681,113,53,147,female
190,0,77,34,38,73,female
190,2,683,114,52,146,female
191,0,77,34,38,73,female
192,0,77,33,38,74,female
193,0,77,33,38,74,female
194,0,77,34,38,74,female
195,0,77,34,38,73,female
196,0,77,34,38,73,female
197,0,77,34,38,73,female
198,0,77,34,38,74,female
199,0,77,34,38,74,female
200,0,77,34,38,74,female
201,0,77,34,38,74,female
202,0,77,33,39,73,female
203,0,77,34,39,72,female
204,0,77,33,39,73,female
205,0,77,33,39,73,female
206,0,77,33,38,73,female
207,0,77,33,39,73,female
208,0,77,33,38,73,female
208,2,684,115,51,145,female
209,0,77,33,38,73,female
209,2,683,115,50,144,female
209,3,751,46,26,80,female
210,0,77,33,38,73,female
210,2,684,118,49,141,female
210,3,751,45,25,80,female
211,0,77,33,38,73,female
211,3,751,46,25,80,female
212,0,77,33,38,73,female
212,2,684,119,50,139,female
212,3,751,45,26,80,female
213,0,77,33,38,73,female
213,2,685,118,49,140,female
213,3,752,43,25,84,female
214,0,77,33,38,73,female
214,2,685,115,49,144,female
215,0,77,33,38,72,female
215,2,681,115,50,143,female
216,0,77,33,38,73,female
216,2,682,118,50,140,female
216,3,751,45,26,81,female
217,0,77,33,38,73,female
217,2,684,115,49,144,female
218,0,77,33,38,73,female
218,2,685,113,49,147,female
219,0,77,33,38,73,female
220,0,77,33,38,73,female
220,2,683,113,49,146,female
221,0,77,33,38,73,female
221,2,683,114,48,144,female
222,0,77,33,38,73,female
222,2,684,117,48,141,female
223,3,751,44,25,80,female
224,2,681,115,50,144,female
224,3,751,44,26,81,female
225,2,681,113,50,146,female
225,3,751,44,26,80,female
226,3,751,44,26,80,female
227,3,751,45,25,79,female
228,3,751,46,25,77,female
229,3,751,46,25,78,female
230,3,751,45,25,78,female
231,3,751,47,25,77,female
232,3,752,47,25,76,female
233,0,77,34,37,72,female
234,0,77,34,37,72,female
235,0,77,34,37,73,female
236,0,77,34,38,73,female
237,0,77,34,38,73,female
238,0,77,34,38,72,female
239,0,77,34,38,72,female
240,0,77,34,38,73,female
241,0,77,34,38,73,female
242,0,77,34,38,73,female
243,0,77,34,38,73,female
244,0,77,34,38,73,female
245,0,77,34,38,73,female
246,0,77,34,38,73,female
247,0,77,34,38,73,female
248,0,77,34,38,73,female
249,0,77,34,38,73,female
250,0,77,34,38,73,female
251,0,77,34,38,73,female
252,0,76,34,38,73,female
253,0,76,34,38,74,female
254,0,76,34,38,74,female
255,0,76,34,38,74,female
256,0,76,34,39,73,female
257,0,76,34,39,73,female
258,0,76,34,39,73,female
259,0,76,34,39,73,female
260,0,76,34,39,73,female
261,0,76,34,39,73,female
262,0,76,34,39,73,female
263,0,76,34,39,73,female
263,3,753,48,27,76,female
264,0,76,34,39,74,female
264,3,752,47,27,77,female
265,0,76,34,39,73,female
266,0,76,34,39,73,female
266,3,753,48,25,75,female
267,0,76,34,39,73,female
267,3,753,49,26,77,female
268,0,76,34,39,73,female
268,3,753,47,26,80,female
269,0,76,34,39,73,female
270,0,76,34,39,73,female
271,0,76,34,39,73,female
272,0,76,34,39,73,female
273,0,76,34,39,74,female
274,0,76,34,39,74,female
274,2,687,112,45,148,female
274,3,753,43,25,78,female
275,0,76,34,39,74,female
275,2,683,115,49,143,female
275,3,751,45,26,77,female
276,0,76,34,39,74,female
276,2,683,112,49,147,female
276,3,752,45,25,74,female
277,0,76,34,39,74,female
277,3,752,46,25,74,female
278,0,76,34,39,74,female
278,3,752,45,25,77,female
279,0,76,34,38,74,female
279,2,687,116,47,145,female
279,3,749,42,26,81,female
280,0,76,34,38,74,female
280,3,749,44,27,84,female
281,0,76,34,38,74,female
281,3,750,40,27,83,female
282,0,76,34,38,74,female
282,3,749,40,29,88,female
283,0,77,34,37,74,female
283,2,684,112,48,145,female
283,3,752,42,27,84,female
284,0,77,34,37,74,female
284,2,686,115,47,143,female
284,3,751,42,28,85,female
285,0,77,34,37,74,female
285,2,687,116,46,144,female
285,3,751,39,28,90,female
286,0,77,34,37,74,female
286,2,686,114,47,146,female
286,3,753,38,28,90,female
287,0,76,34,38,74,female
288,0,76,34,38,74,female
288,2,686,110,47,152,female
289,0,76,34,38,74,female
290,0,76,34,38,74,female
290,2,688,114,47,147,female
291,0,76,34,38,74,female
291,2,686,110,48,150,female
292,0,76,34,38,74,female
292,2,684,111,50,148,female
293,0,76,34,38,74,female
293,2,684,111,50,148,female
294,0,77,34,37,74,female
295,0,77,34,37,74,female
295,2,685,114,49,143,female
296,0,77,34,37,74,female
296,2,683,110,52,147,female
297,0,77,34,37,74,female
298,0,77,34,37,74,female
298,2,684,108,51,149,female
299,0,77,34,38,74,female
300,0,77,34,38,75,female
301,0,77,34,38,75,female
302,0,77,33,39,74,female
303,0,77,34,39,72,female
304,0,77,34,39,73,female
305,0,78,34,38,72,female
306,0,78,34,38,72,female
307,0,77,34,39,72,female
308,0,78,34,38,72,female
309,0,78,34,38,72,female
310,0,78,34,38,73,female
311,0,78,34,38,72,female
312,0,78,34,38,72,female
313,0,78,34,38,72,female
314,0,77,34,39,73,female
315,0,78,34,38,73,female
316,0,78,34,38,73,female
317,0,78,34,38,73,female
318,0,78,33,38,73,female
319,0,77,33,39,73,female
320,0,78,33,38,73,female
321,0,78,33,38,73,female
322,0,78,33,38,73,female
323,0,78,33,38,73,female
324,0,78,33,38,73,female
325,0,78,34,38,72,female
326,0,78,34,38,72,female
327,0,78,34,38,72,female
328,0,78,34,38,72,female
329,0,78,33,38,73,female
330,0,77,34,39,72,female
331,0,77,34,39,72,female
332,0,77,34,39,72,female
333,0,77,34,39,72,female
334,0,77,34,39,72,female
335,0,77,34,39,72,female
336,0,77,34,39,72,female
337,0,77,34,39,72,female
338,0,77,34,38,72,female
339,0,77,34,38,72,female
340,0,77,34,38,72,female
341,0,77,34,39,72,female
342,0,77,34,39,72,female
343,0,77,34,39,72,female
344,0,77,34,38,72,female
345,0,77,34,39,72,female
346,0,77,34,39,72,female
347,0,77,34,39,72,female
348,0,77,34,39,72,female
349,0,77,33,39,73,female
350,0,77,33,39,73,female
351,0,77,34,39,73,female
352,0,77,33,37,75,female
353,0,77,33,37,75,female
354,0,77,33,37,74,female
355,0,77,33,37,74,female
355,5,1026,47,37,109,
356,0,77,33,37,74,female
357,0,77,33,37,74,female
358,0,77,33,37,74,female
359,0,77,33,37,74,female
360,0,77,33,37,74,female
361,0,77,33,37,74,female
362,0,77,33,37,74,female
363,0,77,33,37,74,female
363,2,680,108,51,150,female
364,0,77,33,37,74,female
364,2,678,104,53,154,female
365,0,77,33,37,74,female
365,2,678,107,52,151,female
366,0,77,33,37,74,female
366,2,678,105,52,151,female
367,0,77,33,37,74,female
367,2,680,105,51,152,female
368,0,77,33,37,74,female
368,2,679,104,54,154,female
369,0,77,33,37,74,female
369,2,678,105,56,155,female
370,0,77,33,37,74,female
370,2,681,108,52,151,female
371,0,77,33,37,74,female
371,2,684,107,53,152,female
372,0,77,33,37,74,female
373,0,77,33,37,74,female
374,0,77,33,37,74,female
375,0,77,33,37,73,female
376,0,77,33,37,73,female
377,0,77,33,37,73,female
377,2,681,110,52,149,female
378,0,77,33,37,73,female
378,2,681,110,51,149,female
379,0,77,33,37,73,female
379,2,683,110,51,148,female
380,0,76,33,38,73,female
381,0,76,33,38,73,female
382,0,76,33,38,73,female
382,2,685,112,50,147,female
383,0,76,33,39,73,female
383,2,683,111,50,149,female
383,5,1025,33,32,100,
384,0,76,33,39,73,female
384,2,684,108,50,152,female
384,5,1026,37,35,116,
385,0,76,33,39,73,female
385,2,687,110,47,150,female
386,0,76,33,39,73,female
386,2,685,107,50,152,female
387,0,76,33,39,73,female
387,2,686,112,50,148,female
388,0,76,33,39,73,female
388,2,685,110,51,150,female
389,0,76,33,39,73,female
389,2,685,104,49,158,female
390,0,76,33,39,74,female
390,2,683,106,50,154,female
391,0,76,33,39,74,female
391,2,684,102,51,158,female
392,0,76,33,39,74,female
392,2,682,102,53,158,female
393,0,77,33,38,73,female
393,2,682,102,54,159,female
393,3,748,38,30,95,female
394,0,77,33,38,73,female
394,2,683,105,52,156,female
395,0,77,33,38,73,female
396,0,77,33,38,73,female
396,2,685,115,48,143,female
396,3,754,42,26,84,female
397,0,77,33,38,73,female
397,2,684,113,49,147,female
398,0,77,33,38,73,female
398,2,682,109,50,151,female
399,0,77,33,38,74,female
399,2,684,113,48,145,female
399,3,752,44,28,89,female
400,0,77,33,38,73,female
400,2,684,115,49,145,female
401,0,77,33,38,74,female
401,2,682,112,49,145,female
401,3,753,48,28,87,female
402,0,77,34,38,74,female
402,2,684,116,50,141,female
402,3,751,44,29,89,female
403,0,77,34,37,74,female
403,2,683,112,49,146,female
403,3,749,45,29,89,female
404,0,77,34,38,74,female
404,2,684,111,49,146,female
405,0,77,34,38,74,female
405,2,682,109,51,149,female
406,0,77,34,38,74,female
406,2,681,106,51,151,female
407,0,77,34,38,73,female
407,2,681,105,53,155,female
408,0,77,34,38,74,female
408,2,681,105,55,156,female
409,0,77,34,38,73,female
409,2,683,107,55,153,female
410,0,77,34,38,74,female
410,2,682,107,57,154,female
411,0,77,34,38,74,female
411,2,681,106,56,153,female
412,0,77,34,38,74,female
413,0,77,34,38,74,female
414,0,77,34,38,74,female
415,0,77,34,37,74,female
416,0,77,34,38,73,female
417,0,77,34,38,73,female
417,2,684,115,54,145,female
418,0,77,34,38,73,female
418,2,684,114,53,146,female
419,0,77,34,38,73,female
420,0,77,34,38,73,female
421,0,77,34,38,73,female
422,0,77,34,38,73,female
423,0,76,34,39,73,female
424,0,77,34,38,73,female
425,0,77,34,38,73,female
426,0,77,34,38,73,female
427,0,77,34,38,73,female
428,0,77,34,38,73,female
429,0,77,34,38,73,female
430,0,77,34,38,73,female
431,0,77,34,38,73,female
431,2,686,104,55,158,female
432,0,77,34,38,73,female
432,2,689,107,52,154,female
433,0,77,34,38,73,female
433,2,690,104,50,158,female
434,0,77,34,38,73,female
434,2,690,99,51,162,female
435,0,77,34,38,73,female
435,2,690,93,52,167,female
436,0,77,34,38,73,female
436,2,689,89,52,171,female
437,0,77,34,38,73,female
437,2,690,91,51,168,female
438,0,77,34,38,73,female
438,2,687,93,55,167,female
438,3,748,42,30,105,female
439,0,77,34,38,73,female
439,2,691,101,53,157,female
440,0,77,34,38,73,female
440,2,691,101,55,158,female
440,3,750,45,29,93,female
441,0,77,34,38,73,female
441,2,689,101,57,158,female
441,3,749,46,30,93,female
442,0,77,34,38,73,female
442,2,691,105,56,154,female
442,3,749,45,29,93,female
443,0,77,34,38,73,female
443,2,691,102,55,157,female
443,3,751,47,28,81,female
443,7,633,37,35,121,female
444,0,77,34,38,73,female
444,2,690,103,55,156,female
444,3,752,45,26,80,female
444,7,634,37,34,117,female
445,0,77,34,38,73,female
445,2,691,101,53,157,female
445,3,753,43,25,78,female
446,0,77,34,38,73,female
446,2,691,102,53,156,female
446,3,755,44,24,75,female
446,7,623,50,46,154,female
447,0,77,34,38,73,female
447,2,688,101,58,157,female
447,3,753,46,25,76,female
447,7,623,50,49,160,female
448,0,77,34,38,73,female
448,2,690,101,55,157,female
448,3,753,45,24,72,female
448,7,625,49,48,163,female
449,0,77,34,38,74,female
449,2,691,103,55,156,female
449,3,751,44,24,77,female
449,7,625,50,48,160,female
450,0,77,34,38,73,female
450,2,691,102,55,155,female
450,3,752,45,25,77,female
450,7,624,54,48,158,female
451,0,77,34,38,74,female
451,2,689,103,58,154,female
451,3,750,45,25,74,female
452,2,688,103,60,155,female
452,3,750,44,28,80,female
452,7,625,54,51,162,female
453,2,689,103,59,155,female
453,7,624,60,49,157,female
454,2,689,105,60,152,female
455,2,688,111,63,147,female
455,7,623,69,48,149,female
456,2,689,110,61,148,female
457,2,688,109,61,148,female
458,2,689,108,60,149,female
459,2,692,108,57,151,female
460,2,691,106,57,151,female
460,3,753,45,28,87,female
461,2,689,105,60,152,female
461,3,756,47,28,88,female
462,2,691,106,59,152,female
463,2,690,104,59,154,female
463,3,755,43,29,93,female
464,2,691,105,58,153,female
464,3,753,42,30,99,female
465,2,692,107,57,151,female
465,3,753,42,31,98,female
466,2,690,102,58,157,female
467,2,690,100,58,159,female
467,5,1022,44,29,103,
468,2,690,99,59,160,female
469,2,693,99,55,160,female
469,3,752,41,31,99,female
469,5,1026,47,30,99,
470,2,694,104,55,154,female
470,3,751,41,29,95,female
470,5,1029,47,29,99,
471,2,693,106,55,151,female
471,3,751,42,30,95,female
471,5,1031,44,31,107,
472,2,694,107,55,151,female
472,3,751,41,31,99,female
472,5,1030,44,31,108,
473,2,693,107,55,151,female
473,3,750,41,30,94,female
473,5,1030,44,31,106,
474,2,692,106,55,151,female
474,3,749,40,31,93,female
474,5,1028,48,31,104,
475,0,77,33,37,73,female
475,2,692,109,57,148,female
475,3,749,39,31,90,female
475,5,1031,48,33,101,
476,0,77,33,37,73,female
476,2,692,111,58,146,female
476,3,750,41,30,88,female
476,5,1031,44,35,106,
477,0,77,33,38,73,female
477,2,692,112,59,146,female
477,3,749,41,30,88,female
478,0,77,33,38,73,female
478,2,693,111,58,149,female
478,3,749,41,30,89,female
479,0,77,33,38,73,female
479,2,693,118,59,143,female
479,3,750,43,31,87,female
480,0,77,33,38,73,female
480,2,694,120,59,142,female
480,3,750,45,30,84,female
481,0,77,33,38,73,female
481,2,692,112,59,148,female
481,3,751,45,30,85,female
482,0,77,33,38,73,female
482,3,752,45,30,83,female
483,0,77,33,38,74,female
483,3,752,47,30,83,female
484,0,77,33,38,74,female
484,3,752,46,30,86,female
485,0,77,33,38,74,female
485,3,752,47,29,84,female
485,6,1075,42,30,104,
486,0,77,34,38,73,female
486,3,751,48,29,83,female
486,6,1079,40,29,103,
487,0,77,34,38,74,female
487,3,752,48,28,81,female
487,6,1082,39,30,108,
488,0,77,34,37,74,female
488,3,752,47,28,83,female
488,6,1082,41,28,104,
489,0,77,34,37,73,female
489,3,752,48,28,82,female
489,6,1080,44,28,99,
490,0,77,34,38,74,female
490,3,751,47,29,84,female
490,6,1085,46,29,101,
491,0,77,34,38,73,female
491,3,751,47,28,84,female
491,6,1088,49,29,95,
492,0,77,34,38,73,female
492,3,751,45,28,86,female
492,6,1089,47,29,98,
493,0,77,34,37,73,female
493,3,751,47,27,82,female
493,6,1088,52,27,90,
494,0,77,34,37,73,female
494,3,751,47,28,82,female
494,6,1083,46,27,94,
495,0,77,34,38,73,female
495,2,693,106,57,152,female
495,3,750,48,28,80,female
495,6,1083,48,28,98,
496,0,77,34,38,73,female
496,3,750,47,28,81,female
496,6,1084,49,31,101,
497,0,77,34,38,73,female
497,2,691,102,55,155,female
497,3,754,53,24,69,female
497,6,1085,50,27,100,
498,0,77,34,38,74,female
498,2,692,101,55,156,female
498,3,754,52,25,71,female
498,6,1086,52,27,96,
499,0,77,34,38,73,female
499,3,753,51,24,75,female
499,6,1092,49,27,101,
500,0,77,34,38,74,female
500,2,694,104,54,154,female
500,3,754,52,23,72,female
500,6,1094,52,28,99,
500,7,626,75,47,148,female
501,0,77,34,37,74,female
501,3,754,51,24,72,female
501,6,1098,55,26,93,
502,0,76,33,38,74,female
503,0,76,33,38,73,female
504,0,76,33,38,73,female
505,0,76,33,38,73,female
506,0,76,33,38,73,female
507,0,76,33,38,73,female
508,0,76,33,38,73,female
509,0,76,33,38,73,female
510,0,76,33,38,73,female
511,0,76,33,38,74,female
512,0,76,33,38,74,female
513,0,76,33,38,74,female
513,2,694,107,55,154,female
513,3,756,44,24,71,female
514,0,76,33,38,74,female
514,2,695,111,55,150,female
514,3,756,44,23,73,female
515,0,76,33,38,74,female
515,2,695,113,55,147,female
516,0,76,33,38,74,female
516,2,691,107,59,151,female
517,0,76,33,38,74,female
517,2,696,116,54,144,female
518,0,76,33,38,74,female
519,0,76,33,38,74,female
520,0,76,33,38,74,female
521,0,76,33,38,74,female
521,3,753,46,25,75,female
522,0,76,33,38,74,female
522,3,752,47,24,73,female
523,0,76,33,38,74,female
524,0,76,33,38,74,female
524,3,751,43,26,82,female
525,0,76,33,38,74,female
525,3,752,46,25,80,female
526,0,76,33,38,74,female
526,3,751,46,26,81,female
527,0,77,33,37,74,female
527,3,754,45,24,81,female
528,0,77,33,37,74,female
528,2,694,108,53,152,female
528,3,752,46,25,87,female
529,0,76,33,38,74,female
529,2,695,110,51,149,female
529,3,750,48,25,79,female
530,0,77,33,37,73,female
531,0,77,33,38,73,female
531,3,754,46,24,76,female
532,0,77,33,38,74,female
532,3,752,44,26,82,female
533,0,77,33,37,73,female
533,2,691,107,57,150,female
533,3,753,42,28,88,female
534,0,77,33,37,73,female
534,2,692,106,56,151,female
534,3,751,41,29,92,female
535,0,77,33,37,73,female
535,3,751,42,30,90,female
536,0,76,33,38,73,female
536,3,751,42,30,89,female
537,0,76,33,38,74,female
537,3,753,41,28,89,female
538,0,76,33,38,74,female
538,2,695,109,54,149,female
539,0,76,33,38,74,female
539,3,752,40,29,91,female
540,0,76,33,38,74,female
540,3,751,38,30,94,female
541,0,76,33,38,74,female
541,3,751,39,29,92,female
542,0,77,33,37,74,female
542,3,752,39,30,95,female
543,0,77,33,37,74,female
543,2,693,106,55,150,female
543,3,753,40,30,97,female
544,0,77,33,37,74,female
544,2,693,106,55,150,female
544,3,753,41,30,95,female
545,0,77,33,37,74,female
545,2,691,106,57,150,female
545,3,752,43,32,93,female
546,0,77,33,37,74,female
546,2,692,105,56,152,female
546,3,751,42,32,97,female
547,0,77,33,37,74,female
547,2,692,109,56,149,female
547,3,750,40,32,98,female
548,0,77,33,37,74,female
548,2,693,110,55,148,female
548,3,750,40,32,97,female
549,0,77,33,37,74,female
549,2,691,106,57,151,female
549,3,751,41,31,98,female
550,0,77,33,37,74,female
550,2,691,105,56,152,female
550,3,752,42,31,97,female
551,0,77,33,37,74,female
551,2,691,106,57,152,female
551,3,753,44,31,94,female
552,0,77,34,36,74,female
552,2,694,107,53,154,female
552,3,752,43,31,97,female
553,0,77,33,37,73,female
553,2,694,106,53,154,female
553,3,756,42,29,95,female
554,0,77,33,37,73,female
554,2,693,103,54,156,female
554,3,756,43,29,95,female
555,0,77,33,37,73,female
555,2,695,107,52,153,female
555,3,754,42,28,94,female
556,0,77,33,37,73,female
556,2,695,106,52,153,female
556,3,753,39,29,98,female
557,0,77,33,37,73,female
557,2,694,105,53,154,female
557,3,755,39,28,95,female
558,0,77,33,37,73,female
558,2,693,104,54,156,female
558,3,757,39,28,99,female
559,2,692,102,55,158,female
560,2,691,100,56,159,female
561,2,691,101,56,159,female
562,0,77,33,37,74,female
562,2,691,101,56,159,female
563,0,77,33,38,74,female
564,0,77,33,37,74,female
564,3,753,34,29,110,female
565,0,77,33,37,74,female
565,3,755,34,28,109,female
566,0,77,33,37,74,female
566,2,693,101,54,157,female
566,3,755,34,28,107,female
567,0,77,33,37,74,female
567,2,691,102,56,156,female
567,3,752,34,28,103,female
568,0,77,33,37,74,female
568,2,692,101,55,156,female
569,0,77,33,37,74,female
569,2,693,101,54,157,female
569,3,752,35,28,103,female
570,0,77,33,37,74,female
570,2,692,103,54,155,female
570,10,760,33,36,114,
571,0,77,33,37,74,female
571,2,693,102,54,155,female
572,0,77,33,38,74,female
572,2,694,100,53,157,female
572,10,755,36,35,110,
573,0,77,33,38,74,female
573,10,761,35,34,109,
574,0,77,33,38,74,female
575,0,77,33,38,74,female
575,2,693,99,54,158,female
575,3,752,32,30,108,female
576,0,77,33,38,74,female
576,2,694,101,53,155,female
576,3,754,36,27,94,female
577,0,77,33,38,74,female
577,2,693,100,55,156,female
577,3,751,35,28,100,female
578,0,77,33,38,74,female
578,2,694,101,55,155,female
578,3,749,33,29,103,female
579,0,77,33,38,74,female
579,3,754,35,27,99,female
580,3,754,36,28,98,female
581,3,754,38,27,96,female
582,3,756,39,28,95,female
583,3,752,38,27,95,female
584,3,751,39,28,97,female
585,3,751,39,27,99,female
586,3,750,41,29,98,female
587,10,759,39,38,112,
588,10,757,39,38,112,
589,10,756,39,38,112,
590,3,750,40,29,99,female
595,0,77,33,38,74,female
596,0,77,33,38,74,female
597,0,77,33,38,74,female
597,2,698,106,50,150,female
598,0,77,33,38,74,female
598,2,693,105,53,152,female
599,0,77,33,38,74,female
599,2,696,107,52,150,female
600,0,77,33,38,74,female
600,2,695,108,52,148,female
601,0,77,33,38,74,female
601,2,693,105,54,151,female
602,2,697,110,50,143,female
603,2,698,119,51,136,female
604,2,699,119,51,136,female
633,0,77,34,38,71,female
634,0,77,34,38,71,female
636,0,77,34,38,71,female
637,0,77,34,37,71,female
638,0,77,34,37,71,female
639,0,77,34,38,71,female
640,0,77,34,38,72,female
641,0,77,34,38,71,female
642,0,77,34,38,71,female
643,0,77,34,38,71,female
644,0,77,34,38,71,female
645,0,77,34,38,71,female
646,0,77,34,38,71,female
650,0,77,34,38,72,female
651,0,77,33,38,73,female
652,0,76,33,39,75,female
653,0,76,34,38,73,female
654,0,76,34,38,73,female
655,0,76,34,38,73,female
656,0,76,34,38,73,female
657,0,76,34,38,73,female
658,0,76,34,39,73,female
659,0,76,34,38,73,female
660,0,76,34,38,73,female
661,0,76,34,39,73,female
662,0,76,34,38,73,female
